camera,id,secret,server,farm,exposure,aperture,iso,date-taken,focal-length,color,daily-project-active
Nikon D5000,5705220880,08a37cf1b4,2543,3,1/40,4.5,400,2011:05:08 16:04:18,50 mm,#3e382f,
Nikon D5000,5705222236,b83a612481,3169,4,1/30,5,400,2011:05:08 14:54:09,50 mm,#d4a16c,
Nikon D5000,5704653505,ea7a1238e9,2222,3,1/20,null,400,2011:05:08 14:04:58,null,#161616,
Nikon D5000,5705221420,19fc7991b6,3647,4,1/125,1.8,400,2011:05:08 13:49:47,50 mm,#120f0b,
Nikon D5000,5688609579,954f31c212,5028,6,1/1250,1.8,400,2011:05:04 18:23:34,50 mm,#794728,
Nikon D5000,5689181418,58967908ac,5027,6,1/100,null,200,2011:04:23 22:25:27,null,#141110,
Nikon D5000,5633645951,2ed4dd5707,5183,6,1/2000,null,200,2011:04:16 11:58:38,null,#e4dcc7,
Nikon D5000,5633645371,fe403c68bd,5146,6,1/320,null,200,2011:04:16 11:34:13,null,#19170b,
Nikon D5000,5588295300,abd98c5c8e,5104,6,1/100,null,800,2011:04:03 12:02:33,null,#292214,
Nikon D5000,5587702799,27ef4571c5,5058,6,1/40,null,800,2011:04:02 20:06:38,null,#d6c6a3,
Nikon D5000,5558080016,3d340cb20a,5254,6,1/80,null,640,2011:03:23 18:12:36,null,#cecece,
Nikon D5000,5557495373,b7fab155e8,5226,6,1/160,null,400,2011:03:23 17:59:14,null,#bebebe,
Nikon D5000,5558079600,5df97c8249,5172,6,1/1000,null,400,2011:03:23 17:54:10,null,#704c0d,
Nikon D5000,5557495207,c045c0650b,5020,6,1/1000,null,400,2011:03:23 17:52:03,null,#35230c,
Nikon D5000,5541811266,12d0f406d7,5255,6,1/320,null,400,2011:03:18 16:24:49,null,#253f36,second
Nikon D5000,5541230893,4b1d2989d6,5171,6,1/500,null,400,2011:03:18 15:47:18,null,#663b0e,second
Nikon D5000,5541230439,4ba603cdb6,5060,6,1/40,null,400,2011:03:12 14:08:28,null,#290e05,second
Nikon D5000,5541230113,a8836e031a,5134,6,1/1250,null,400,2011:03:12 13:29:56,null,#30140a,second
Nikon D5000,5541809416,685058235f,5256,6,1/2500,null,400,2011:03:12 13:26:57,null,#7a4810,second
Nikon D5000,5541228933,d314a1851b,5132,6,1/20,null,400,2011:03:10 17:58:51,null,#d9d3c7,second
Nikon D5000,5541808116,9c44117d62,5174,6,1/30,null,400,2011:03:10 17:17:40,null,#e4e4ac,second
Nikon D5000,5541227773,abce31c0dd,5139,6,1/200,1.8,400,2011:03:10 16:08:36,50 mm,#1b1b1b,second
Nikon D5000,5541807402,b1efa76e6f,5293,6,1/640,5,400,2011:03:09 15:24:59,145 mm,#939c26,second
Nikon D5000,5505126169,f46469f246,5173,6,1/40,null,400,2011:03:07 00:22:28,null,#262733,second
Nikon D5000,5504730507,60494a299f,5300,6,1/30,1.8,400,2011:03:05 19:24:46,50 mm,#edbc82,second
Nikon D5000,5504730331,198521d958,5216,6,1/25,1.8,400,2011:03:05 19:10:24,50 mm,#1a0f09,second
Nikon D5000,5504730075,f04d3724e8,5216,6,1/60,1.8,400,2011:03:05 19:08:50,50 mm,#dfe4bb,second
Nikon D5000,5490568680,d34341fbf2,5213,6,1/80,1.8,400,2011:03:01 13:18:34,50 mm,#186324,second
Nikon D5000,5484896150,cdeeb56a17,5099,6,1/80,2.5,400,2011:02:27 19:01:05,50 mm,#1b2e11,second
Nikon D5000,5484895904,dd3036fca6,5212,6,1/80,null,400,2011:02:26 15:22:06,null,#acbd81,second
Nikon D5000,5484300405,7c9ce4fb5b,1434,2,1/10,null,400,2011:02:25 19:23:35,null,#120f09,second
Nikon D5000,5490568578,0c66cd503e,5254,6,1/60,null,400,2011:02:24 12:41:29,null,#382614,second
Nikon D5000,5477261183,836aed3b17,5255,6,1/250,null,400,2011:02:24 11:48:45,null,#e3daca,second
Nikon D5000,5477260531,80f1db92fa,5175,6,1/30,1.8,400,2011:02:23 17:59:37,50 mm,#ccb587,second
Nikon D5000,5477260297,205db1c9db,5211,6,1/160,5.6,400,2011:02:23 17:50:27,50 mm,#dfd6bf,second
Nikon D5000,5477259877,43740c9a51,5132,6,1/2500,1.8,400,2011:02:21 21:19:50,50 mm,#19100d,second
Nikon D5000,5464070823,414099587b,5095,6,1/13,2.5,400,2011:02:21 00:23:20,50 mm,#ca1e05,second
Nikon D5000,5457773137,b2a1abb3f6,5217,6,1/25,3.5,400,2011:02:19 03:50:30,18 mm,#ebe7b8,second
Nikon D5000,5458317614,f5826fb2c4,5136,6,1/100,2.5,640,2011:02:18 22:50:06,50 mm,#27572d,second
Nikon D5000,5458317570,af3fe1e2db,5098,6,1/50,1.8,400,2011:02:18 21:30:07,50 mm,#2b0404,second
Nikon D5000,5449860879,5af0aea5b0,4094,5,1/20,1.8,400,2011:02:15 22:55:24,50 mm,#273e53,second
Nikon D5000,5449860785,729e2b52ca,5292,6,1/13,4,400,2011:02:14 00:57:22,22 mm,#313131,second
Nikon D5000,5444115705,29b2af87e5,5179,6,25,22,400,2011:02:13 22:22:03,46 mm,#080a0d,second
Nikon D5000,5444716380,d069bc8000,5052,6,20,22,400,2011:02:13 22:12:36,32 mm,#c8a991,second
Nikon D5000,5444115843,9.21E+06,5140,6,0.8,5.6,400,2011:02:13 21:57:33,55 mm,#b29d6b,second
Nikon D5000,5444115355,3ddfe44f97,5053,6,29,22,400,2011:02:13 21:42:23,50 mm,#cac8ae,second
Nikon D5000,5444115415,162fa13bd3,5015,6,1/13,1.8,400,2011:02:13 21:40:29,50 mm,#b1690c,second
Nikon D5000,5444115227,74c900641f,5140,6,1/20,1.8,400,2011:02:13 21:30:49,50 mm,#aaa977,second
Nikon D5000,5444716474,d4390e2c3c,5097,6,1/20,1.8,400,2011:02:13 21:26:08,50 mm,#c5a783,second
Nikon D5000,5444717128,9087af9f4f,5139,6,1/10,1.8,400,2011:02:13 21:12:35,50 mm,#8c7127,second
Nikon D5000,5442384487,84bd85092d,4138,5,1/25,null,400,2011:02:12 19:16:39,null,#e6b165,second
Nikon D5000,5439359349,c3e03ff68e,4114,5,1/20,1.8,800,2011:02:11 20:09:00,50 mm,#b69b57,second
Nikon D5000,5435193985,1533f370cd,5296,6,1/125,2.8,400,2011:02:09 21:09:35,50 mm,#e7c87a,second
Nikon D5000,5433066946,baecf9706f,4122,5,0.3,1.8,400,2011:02:09 19:13:53,50 mm,#dbdbdb,second
Nikon D5000,5429504437,66d18373f2,5294,6,1/1600,null,400,2011:02:08 14:26:09,null,#d3dec4,second
Nikon D5000,5429504595,ce1f8ed870,5176,6,1/1600,null,400,2011:02:08 14:25:27,null,#bccfcd,second
Nikon D5000,5429504663,d1a507c586,5251,6,1/1600,null,400,2011:02:08 14:22:53,null,#ac9a1b,second
Nikon D5000,5429431863,34a669258d,5254,6,1/40,null,400,2011:02:08 14:13:19,null,#2d0c05,second
Nikon D5000,5423923431,f09a09f72f,5100,6,1/30,null,400,2011:02:06 16:35:44,null,#9c9161,second
Nikon D5000,5417835563,97649982d4,5174,6,1/125,null,400,2011:02:04 19:51:18,null,#d6b384,second
Nikon D5000,5414912469,6015aee4c8,4134,5,1/125,null,400,2011:02:03 22:50:04,null,#cec97f,second
Nikon D5000,5422755872,e3dd07eef9,5132,6,1/13,null,400,2011:02:03 22:21:03,null,#cdb68a,second
Nikon D5000,5412227817,deed88b098,5097,6,1/13,3.5,400,2011:02:02 23:32:57,18 mm,#d3b75d,second
Nikon D5000,5412227733,56ca0cd703,1405,2,1/30,null,400,2011:02:02 22:54:14,null,#c8b1a6,second
Nikon D5000,5403030307,eb099a6d05,5174,6,1/2500,null,400,2011:01:30 15:30:52,null,#2a0f04,second
Nikon D5000,5400639976,84fabf5e03,5218,6,1/50,null,400,2011:01:29 17:42:17,null,#161616,second
Nikon D5000,5400641272,ba30197716,5051,6,1/30,null,400,2011:01:29 17:13:42,null,#110404,second
Nikon D5000,5394455559,9ea5b61c13,5177,6,1/15,3.5,800,2011:01:27 21:38:08,18 mm,#1e0d06,second
Nikon D5000,5395076918,39afb02252,4083,5,1/13,null,800,2011:01:27 19:00:41,null,#070505,second
Nikon D5000,5389052633,542de5da57,5211,6,1/60,5,400,2011:01:25 21:15:56,34 mm,#0f0a09,second
Nikon D5000,5383757960,3c78c20da0,5206,6,1/160,null,400,2011:01:23 16:42:06,null,#cdaa5e,second
Nikon D5000,5383759880,9fc91b4a54,5163,6,1/500,null,400,2011:01:23 16:41:15,null,#ba9a5f,second
Nikon D5000,5380133724,8eec5a0020,5083,6,1/160,1.8,400,2011:01:22 21:37:00,50 mm,#bd7d7f,second
Nikon D5000,5375047014,9244b57d3e,5009,6,1/200,null,800,2011:01:20 22:48:13,null,#1b2b36,second
Nikon D5000,5372327252,75e95ffce7,5122,6,1/30,3.5,400,2011:01:19 16:01:26,18 mm,#3b1407,second
Nikon D5000,5378535947,a55b70aa75,5046,6,1/50,1.8,400,2011:01:18 17:56:52,50 mm,#0a141b,second
Nikon D5000,5369527870,fef5b8dfc6,5086,6,1/50,1.8,400,2011:01:18 17:49:56,50 mm,#b9dfdb,second
Nikon D5000,5369527830,b757da858b,5250,6,1/160,1.8,400,2011:01:18 17:05:01,50 mm,#200a05,second
Nikon D5000,5362645179,db489b0523,5125,6,1/80,1.8,640,2011:01:16 23:45:18,50 mm,#6c3915,second
Nikon D5000,5359093169,de9ae12cef,5247,6,1/80,1.8,640,2011:01:15 23:54:10,50 mm,#d7d7d7,second
Nikon D5000,5355909479,24a0a007e2,5288,6,1/30,null,640,2011:01:14 20:01:06,null,#e2b46b,second
Nikon D5000,5355888597,d4aa8ea911,5170,6,1/40,1.8,640,2011:01:14 19:14:19,50 mm,#1a0b08,second
Nikon D5000,5354139470,efc5ea8b58,5206,6,1/40,1.8,640,2011:01:13 23:36:18,50 mm,#171608,second
Nikon D5000,5351426950,6a2c12cfdf,5124,6,1/50,1.8,640,2011:01:12 20:59:08,50 mm,#cdcdcd,second
Nikon D5000,5348556234,b31b8ee340,5202,6,0.6,1.8,400,2011:01:11 21:52:56,50 mm,#250e04,second
Nikon D5000,5345693370,5350207681,5248,6,1/30,3.5,640,2011:01:10 23:26:19,18 mm,#dfd5c9,second
Nikon D5000,5341641999,0f89bf9eb3,5286,6,1/80,1.8,400,2011:01:09 15:50:12,50 mm,#460c04,second
Nikon D5000,5337590985,a5ba75453f,5122,6,1/30,2.5,560,2011:01:08 20:08:55,50 mm,#1d0a05,second
Nikon D5000,5334386279,61ea612cd7,5202,6,1/200,1.8,400,2011:01:07 15:12:09,50 mm,#e0d4d1,second
Nikon D5000,5332440410,02609d4c5d,5286,6,1/320,1.8,400,2011:01:06 21:00:22,50 mm,#32142c,second
Nikon D5000,5329660246,c5fb13a042,5288,6,1/30,2.8,1600,2011:01:05 22:51:29,50 mm,#231b16,second
Nikon D5000,5325806793,c52d12f9e7,5162,6,1/30,2.2,800,2011:01:04 20:04:35,50 mm,#e2914d,second
Nikon D5000,5322520067,62e26d3644,5048,6,1/30,1.8,450,2011:01:03 21:14:56,50 mm,#2e0c04,second
Nikon D5000,5319417960,e2a402a28a,5121,6,1/30,1.8,250,2011:01:02 20:34:43,50 mm,#34250a,second
Nikon D5000,5314481949,87e21ff59b,5050,6,1/30,1.8,720,2011:01:01 00:18:47,50 mm,#ded7cb,second
Nikon D5000,5315078376,73c2e9705a,5128,6,1/30,1.8,800,2011:01:01 00:12:53,50 mm,#e1d3b6,second
Nikon D5000,5314480621,db7d41dbea,5207,6,1/30,1.8,1600,2011:01:01 00:09:10,50 mm,#d1c4a2,second
Nikon D5000,5314479739,8d4c980045,5241,6,1/30,2.8,1600,2010:12:31 22:57:41,50 mm,#d2b990,
Nikon D5000,5314479023,92d2e157ab,5005,6,2.5,null,640,2010:12:31 22:20:06,null,#e7cf91,
Nikon D5000,5315077410,4976fc29ba,5045,6,1/15,null,640,2010:12:31 21:51:33,null,#140904,
Nikon D5000,5268402106,e1029b02c5,5282,6,1/500,1.8,200,2010:12:16 16:27:35,50 mm,#381407,
Nikon D5000,5242125523,242b8727ff,5170,6,1/100,2,200,2010:12:04 16:31:49,50 mm,#311a13,
Nikon D5000,5242718602,21397ed960,5169,6,1/30,5,640,2010:12:04 16:20:55,50 mm,#e3be9e,
Nikon D5000,5242123467,7bf90c3f1f,5168,6,1/60,4,200,2010:12:04 15:50:39,24 mm,#421e0a,
Nikon D5000,5242717854,3effc1a6aa,5046,6,1/800,1.8,200,2010:12:04 15:39:55,50 mm,#eaeed6,
Nikon D5000,5242717634,bb9efe5bd5,5286,6,1/160,3.5,200,2010:12:04 15:35:25,50 mm,#ebefd9,
Nikon D5000,5242717084,efa26491a7,5125,6,1/200,5,200,2010:12:04 15:16:44,50 mm,#2b1409,
Nikon D5000,5242123901,a53c9b474c,5127,6,1/80,5.6,200,2010:12:04 14:46:40,18 mm,#27150d,
Nikon D5000,5242716360,ec512a73cf,5128,6,1/30,6.3,200,2010:12:04 14:45:51,55 mm,#b7a143,
Nikon D5000,5242716756,43362b12a0,5003,6,1/160,6.3,200,2010:12:04 14:09:49,48 mm,#952a12,
Sony DSC-W80,5412838250,3df82c7a82,4080,5,1/50,4.5,800,2010:11:30 22:41:58,null,#acacac,
Nikon D5000,5206169360,efd5aebfa8,4153,5,1/40,2.8,400,2010:11:13 19:14:44,50 mm,#13581d,
Nikon D5000,5206169112,a08691cf57,5244,6,1/100,4,400,2010:11:13 19:07:53,50 mm,#e8dbc1,
Nikon D5000,5170930786,cd4ca2394b,4087,5,1/25,1.8,1600,2010:11:11 22:03:47,50 mm,#1d170b,
Nikon D5000,5170930548,9f3d2e9db2,4108,5,1/30,3.5,800,2010:11:11 21:54:26,50 mm,#c49d86,
Nikon D5000,5170930484,98a69a2398,4153,5,1/30,null,800,2010:11:11 21:51:25,null,#141209,
Nikon D5000,5170931424,cd3db3fe3a,4128,5,1/30,3.5,1100,2010:11:11 21:42:31,50 mm,#6c300f,
Nikon D5000,5170931094,36b82765f1,4085,5,1/20,2,450,2010:11:11 20:54:54,50 mm,#1b1922,
Nikon D5000,5170930952,d423134f9d,4084,5,1/20,2,500,2010:11:11 20:54:29,50 mm,#311505,
Nikon D5000,5170330651,b80d99136d,4145,5,1/20,null,800,2010:11:11 20:47:31,null,#cfcfcf,
Nikon D5000,5170931178,b3b4a37146,4126,5,1/25,null,800,2010:11:11 20:32:52,null,#090808,
Nikon D5000,5133407807,30e4b65d44,4011,5,1/30,1.8,900,2010:10:30 17:40:48,50 mm,#1a3a51,
Nikon D5000,5134008850,4b27d44974,1181,2,1/30,1.8,900,2010:10:30 17:34:16,50 mm,#121e12,
Nikon D5000,5058817285,efdc5a1a74,4132,5,1/80,null,200,2010:10:02 17:47:18,null,#decdb5,
Nikon D5000,5133411417,1d3b429dcc,1173,2,1/800,1.8,200,2010:09:18 13:58:12,50 mm,#502a1b,
Nikon D5000,5134009950,78ee0db8c9,1309,2,1/500,8,200,2010:09:18 13:49:29,50 mm,#3a1909,
Nikon D5000,5133410053,90c477cd43,1222,2,1/4000,1.8,200,2010:09:18 13:48:02,50 mm,#886025,
Nikon D5000,4995396358,d44747550c,4128,5,1/1000,1.8,200,2010:09:15 15:19:23,50 mm,#255511,first
Nikon D5000,4995394628,0ac396b14f,4145,5,1/100,1.8,200,2010:09:15 15:14:51,50 mm,#210404,first
Nikon D5000,4995392382,ff737b8335,4125,5,1/30,1.8,900,2010:09:15 15:00:07,50 mm,#1c0d05,first
Nikon D5000,4995388428,77b08c823e,4105,5,1/60,18,200,2010:09:14 11:20:53,50 mm,#28351b,first
Nikon D5000,4975479123,9d785f8b87,4090,5,1/40,3.2,200,2010:09:09 15:16:37,50 mm,#181f1a,first
Nikon D5000,4975476787,5082753368,4149,5,1/30,3.2,560,2010:09:09 14:54:50,50 mm,#dfb550,first
Nikon D5000,4976085934,903bff9712,4112,5,1/30,2,450,2010:09:07 12:53:55,50 mm,#c8a824,first
Nikon D5000,4963051126,2c7383467a,4111,5,1/3200,6.3,200,2010:09:05 18:06:54,50 mm,#200d05,first
Nikon D5000,4963045820,6698e312c5,4129,5,1/40,5,200,2010:09:05 17:49:20,50 mm,#1e2b18,first
Nikon D5000,4962447497,291bb909b5,4133,5,1/100,1.8,200,2010:09:05 17:45:36,50 mm,#6c3816,first
Nikon D5000,4963049298,143e919490,4106,5,1/250,1.8,200,2010:09:05 17:42:22,50 mm,#1c5920,first
Nikon D5000,4956210320,5e6ac537fa,4149,5,1/30,1.8,1000,2010:09:03 16:19:38,50 mm,#dce1b5,first
Nikon D5000,4955612787,e6f4b5f1c2,4090,5,1/30,1.8,360,2010:09:03 16:03:37,50 mm,#1f2e75,first
Nikon D5000,4956217384,28bfe012a8,4085,5,1/30,1.8,1100,2010:09:03 15:37:33,50 mm,#120e0d,first
Nikon D5000,4956214654,3002398d4a,4146,5,1/30,2.5,900,2010:09:03 15:31:14,50 mm,#edd7ac,first
Nikon D5000,4956220252,18e6bbb5fc,4107,5,1/30,2.5,320,2010:09:03 12:59:50,50 mm,#1c2b40,first
Nikon D40,4934253502,601ae3299a,4142,5,1/30,1.8,200,2010:08:27 23:56:56,50 mm,#e7d19d,first
Nikon D5000,4930737684,f19973131a,4143,5,1/30,2.8,900,2010:08:25 18:16:45,50 mm,#e8e9e0,first
Nikon D5000,4930143935,2362191dc0,4114,5,1/2500,1.8,200,2010:08:23 13:19:20,50 mm,#e7e5e1,first
Nikon D5000,4919257906,d081f8abdb,4118,5,1/30,1.8,200,2010:08:22 14:22:48,50 mm,#d8dcd7,first
Nikon D5000,4915072079,17a6db0800,4101,5,1/30,1.8,400,2010:08:21 14:37:02,50 mm,#224446,first
Nikon D5000,4911908273,0f3752938a,4122,5,1/30,5.6,560,2010:08:20 18:31:29,50 mm,#225158,first
Nikon D5000,4911906685,bcedf93bea,4120,5,1/30,5.6,720,2010:08:20 18:29:36,50 mm,#231d11,first
Nikon D5000,4912520184,4123766c0c,4097,5,1/30,5.6,800,2010:08:20 18:28:44,50 mm,#2c2c2c,first
Nikon D5000,4912522012,9b1d92aa99,4135,5,1/25,1.8,2500,2010:08:20 18:27:02,50 mm,#282828,first
Nikon D5000,4912524686,fa881968f2,4120,5,1/30,1.8,500,2010:08:20 18:24:39,50 mm,#050505,first
Nikon D5000,4911918717,61265517d5,4135,5,1/4000,1.8,200,2010:08:20 18:19:32,50 mm,#272619,first
Nikon D5000,4911910213,d0f141a589,4139,5,1/40,2.5,200,2010:08:20 18:12:20,50 mm,#cddcdd,first
Nikon D5000,4912518176,e13aec9c42,4098,5,1/320,1.8,200,2010:08:20 18:09:08,50 mm,#342a1c,first
Nikon D5000,4912516606,8fd39a114f,4139,5,1/320,1.8,200,2010:08:20 18:07:13,50 mm,#302615,first
Nikon D5000,4906333643,e6b1313aee,4075,5,1/30,11,3200,2010:08:18 12:41:29,50 mm,#30212d,first
Nikon D5000,4903795626,b2f880dac6,4114,5,1/40,1.8,200,2010:08:17 20:01:34,50 mm,#d4c9c1,first
Nikon D5000,4903207453,0d32351722,4077,5,1/60,8,3200,2010:08:17 19:26:56,18 mm,#d5bba5,first
Nikon D5000,4896612268,3a7fdcddfa,4114,5,20,null,200,2010:08:12 23:24:56,null,#b85e1c,first
Nikon D5000,4874388765,d8bce26924,4079,5,1/30,3.2,1000,2010:08:08 22:46:51,50 mm,#840504,first
Nikon D5000,4871195414,845d8c14f9,4123,5,1/4000,2.8,200,2010:08:07 11:50:03,50 mm,#d2b5a2,first
Nikon D5000,4870596345,ca6b312885,4117,5,1/1250,1.8,200,2010:08:07 11:44:31,50 mm,#debe95,first
Nikon D5000,4870597655,e4163dd143,4073,5,1/4000,1.8,200,2010:08:07 11:39:09,50 mm,#282520,first
Nikon D5000,4871197878,f4241b599b,4074,5,1/640,3.2,200,2010:08:07 11:27:24,50 mm,#1f1e29,first
Nikon D5000,4870599323,5ae29102d3,4139,5,1/125,5,200,2010:08:07 11:22:36,50 mm,#2b2729,first
Nikon D5000,4870590051,ba7debeb66,4079,5,1/250,3.5,200,2010:08:07 11:22:16,50 mm,#211d18,first
Nikon D5000,4871209218,ec8af03d5e,4096,5,1/320,3.2,200,2010:08:07 11:21:52,50 mm,#cdcac7,first
Nikon D5000,4871201704,cb1b607f04,4082,5,1/1250,3.2,200,2010:08:07 11:18:20,50 mm,#d0c3b9,first
Nikon D5000,4870595425,4eb3b848c4,4098,5,1/2500,3.2,200,2010:08:07 11:07:02,50 mm,#27221e,first
Nikon D5000,4864832613,4079786fb5,4099,5,1/50,2,200,2010:08:05 19:27:14,50 mm,#d9a806,first
Nikon D5000,4862489800,0f9921fb76,4094,5,1/50,8,800,2010:08:04 19:38:42,50 mm,#060505,first
Nikon D5000,4861869517,e7f1d1dea1,4097,5,1/200,4,3200,2010:08:04 19:35:30,50 mm,#ab9482,first
Nikon D5000,4861871787,5e782978f4,4078,5,1/100,1.8,200,2010:08:04 19:30:54,50 mm,#e5d1b5,first
Nikon D5000,4858919121,eda2ee9018,4094,5,1/800,9,200,2010:08:03 15:20:39,50 mm,#dfe0e0,first
Nikon D5000,4858920873,4654dea10c,4080,5,1/1250,1.8,200,2010:08:03 15:06:28,50 mm,#ded3bc,first
Nikon D5000,4858923265,02ebdd20e4,4138,5,1/500,2.5,200,2010:08:03 13:30:55,50 mm,#462d1e,first
Nikon D5000,4858926597,3a8241a478,4077,5,1/160,3.2,200,2010:08:03 13:28:53,50 mm,#15110f,first
Nikon D5000,4858934713,e3b4edb3f5,4076,5,1/4000,2.2,200,2010:08:03 13:27:10,50 mm,#352d24,first
Nikon D5000,4859558528,f65036d085,4097,5,1/80,3.5,200,2010:08:03 13:22:54,50 mm,#dfdfdf,first
Nikon D5000,4859561988,e992833d7d,4077,5,1/50,4.5,200,2010:08:03 13:20:23,50 mm,#2b2118,first
Nikon D5000,4859575032,36f2ac44de,4123,5,1/2000,4.5,200,2010:08:03 13:19:43,50 mm,#a07c28,first
Nikon D5000,4858966299,f928e0013c,4094,5,1/500,4.5,200,2010:08:03 13:17:13,50 mm,#744e1c,first
Nikon D5000,4859565526,0f2decb361,4081,5,1/1250,4.5,200,2010:08:03 13:08:42,50 mm,#252114,first
Nikon D5000,4859581602,1ffd1800b9,4121,5,1/1250,4.5,200,2010:08:03 13:06:40,50 mm,#293543,first
Nikon D5000,4859590386,4.34E+71,4098,5,1/200,4.5,200,2010:08:03 13:06:07,50 mm,#dadada,first
Nikon D5000,4859542172,ddd170983d,4140,5,1/4000,2.8,200,2010:08:03 13:03:36,50 mm,#746121,first
Nikon D5000,4858982919,daebb5f090,4098,5,1/4000,3.2,200,2010:08:03 12:57:15,50 mm,#241c0d,first
Nikon D5000,4859569946,479dc3286a,4143,5,1/1600,5,200,2010:08:03 12:45:49,50 mm,#25231c,first
Nikon D5000,4858986755,a0f1066192,4117,5,1/250,7.1,200,2010:08:03 12:39:41,50 mm,#0f1a21,first
Nikon D5000,4858987833,2593dc852c,4100,5,1/2500,3.5,200,2010:08:03 12:38:26,50 mm,#dfe1d9,first
Nikon D5000,4851961041,6acb638ff4,4097,5,1/30,1.8,640,2010:08:01 22:26:46,50 mm,#caccb5,first
Nikon D5000,4848128011,09daa4b366,4098,5,1/4000,1.8,200,2010:07:31 12:25:34,50 mm,#2b292b,first
Nikon D5000,4845845360,8a8af06cd0,4145,5,1/80,2,400,2010:07:30 19:45:43,50 mm,#ccad95,first
Nikon D5000,4842606009,2de12de024,4149,5,1/100,1.8,200,2010:07:29 23:15:24,50 mm,#2a2a2a,first
Nikon D5000,4840293184,0c904c856a,4104,5,1/160,5.6,3200,2010:07:28 23:09:28,50 mm,#b29b57,first
Nikon D5000,4820026795,5a8ef3e0ca,4076,5,1/250,10,220,2010:07:22 18:05:16,50 mm,#d7ccb8,first
Nikon D5000,4817079193,8f90d10a04,4123,5,1/30,4,2000,2010:07:21 22:27:26,50 mm,#d0b99f,first
Nikon D5000,4814208063,5bd7af2425,4142,5,1/60,1.8,200,2010:07:20 23:20:16,50 mm,#d5c5b0,first
Nikon D5000,4807018367,3f616c3da9,4098,5,1/4000,1.8,200,2010:07:18 18:08:40,50 mm,#0c1219,first
Nikon D5000,4803429035,7ebb07becf,4143,5,1/100,1.8,200,2010:07:16 18:48:10,50 mm,#8f8e86,first
Nikon D5000,4801217664,e7b0b00eb5,4135,5,1/30,4.8,200,2010:07:16 18:36:34,32 mm,#1c1814,first
Nikon D5000,4801216978,5b089e2660,4074,5,1/400,3.5,200,2010:07:16 18:05:28,18 mm,#151515,first
Nikon D5000,4792786080,9eb863d328,4137,5,1/30,5,3200,2010:07:13 19:20:53,36 mm,#1f160f,first
Nikon D5000,4785356873,289ea5d0f8,4137,5,1/30,5.3,1250,2010:07:11 22:51:37,40 mm,#a7905f,first
Nikon D5000,4788900923,f39d6e96ba,4118,5,1/30,5.6,2000,2010:07:11 09:46:49,55 mm,#e4dddb,first
Nikon D5000,4782196084,11e3ae3a90,4098,5,1/320,5.6,200,2010:07:10 18:03:26,55 mm,#2d2d10,first
Nikon D5000,4779265316,5111552487,4120,5,1/160,5.6,3200,2010:07:09 20:33:55,55 mm,#a79d91,first
Nikon D5000,4776041279,f9ee794bea,4138,5,1/30,5.6,2500,2010:07:08 19:16:30,48 mm,#2d3745,first
Nikon D5000,4773161553,6f10365932,4082,5,1/30,5.6,360,2010:07:07 18:44:28,46 mm,#111111,first
Nikon D5000,4770789300,d6734dcdb3,4074,5,1/25,4,1600,2010:07:06 17:47:34,18 mm,#201914,first
Nikon D5000,4766558149,a1a6146ba2,4079,5,1/40,3.5,3200,2010:07:05 22:00:43,18 mm,#171717,first
Nikon D5000,4763378206,6c4db5c336,4141,5,1/8,5.6,1600,2010:07:04 19:43:28,55 mm,#141510,first
Nikon D5000,4762738347,609fd7c5e1,4093,5,1/50,4,200,2010:07:04 19:22:48,24 mm,#d8d4cf,first
Nikon D5000,4762739113,03649dfd4a,4095,5,1/30,5.6,720,2010:07:04 19:04:52,55 mm,#d79f7e,first
Nikon D5000,4762737373,cf7e6a4db6,4082,5,1/30,3.5,450,2010:07:04 19:02:49,18 mm,#c6c6c6,first
Nikon D5000,4763375124,f911312143,4093,5,1/320,5.6,450,2010:07:04 16:01:18,55 mm,#d1c7a9,first
Nikon D5000,4759185045,9a392d9117,4080,5,1/160,4.5,2500,2010:07:03 16:16:19,29 mm,#d9b6a0,first
Nikon D5000,4756449167,e7bb7e4985,4122,5,1/160,5.6,200,2010:07:02 15:13:43,55 mm,#cbc4c4,first
Nikon D5000,4751324976,63d4258327,4121,5,1/40,5.6,2000,2010:06:30 20:38:19,46 mm,#e5e1dc,first
Nikon D5000,4753863885,cc4b449619,4119,5,1/50,5.6,1400,2010:06:30 19:36:12,28 mm,#deb7a2,first
Nikon D5000,4748497660,2dbaa154fb,4123,5,6,22,2200,2010:06:29 21:07:31,18 mm,#bca1d4,first
Nikon D5000,4744509609,4b6a41e7a6,4077,5,1/20,null,500,2010:06:28 21:40:12,null,#8c90a5,first
Nikon D5000,4741115141,37bcf0f577,4098,5,1/25,5.6,3200,2010:06:27 21:04:29,38 mm,#d6b99a,first
Nikon D5000,4737361851,76b5293991,4076,5,1/320,3.5,360,2010:06:26 14:55:10,18 mm,#dcc0a1,first
Nikon D5000,4735190158,75f4119390,4082,5,1/40,4.8,720,2010:06:25 22:57:37,32 mm,#c9b9a5,first
Nikon D5000,4731992197,e904570d0c,1392,2,1/50,5.6,3200,2010:06:24 22:38:07,55 mm,#0b0704,first
Nikon D5000,4729791026,36feef5b2f,1213,2,1/1600,null,200,2010:06:23 19:21:12,null,#545454,first
Nikon D5000,4726313521,b194e1fde0,1057,2,1/30,3.5,1100,2010:06:22 19:47:37,18 mm,#28281b,first
